,hole_ID,depth_from,depth_to,code,code_long,code_description
10875,TYK002,55.0,56.0,TSSX,Tom Massive Sulphides,Tom Massive Sulphides; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures
10876,TYK002,56.0,57.0,TSSX,Tom Massive Sulphides,Tom Massive Sulphides; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures
10877,TYK002,57.0,57.74,TSSX,Tom Massive Sulphides,Tom Massive Sulphides; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures
10878,TYK002,57.74,58.37,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
10879,TYK002,58.37,59.0,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
10880,TYK002,59.0,60.0,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
10881,TYK002,60.0,60.24,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
10882,TYK002,60.24,61.0,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
10883,TYK002,61.0,62.0,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
10884,TYK002,62.0,63.0,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
10885,TYK002,63.0,64.0,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
10886,TYK002,64.0,65.0,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
10887,TYK003,59.5,60.25,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
10888,TYK003,60.25,61.0,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
10889,TYK003,61.0,62.0,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
10890,TYK003,62.0,63.0,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
10891,TYK003,63.0,65.0,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
10892,TYK003,65.0,66.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10893,TYK003,66.0,67.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10894,TYK003,67.0,68.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10895,TYK003,68.0,69.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10896,TYK003,69.0,70.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10897,TYK003,70.0,71.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10898,TYK003,71.0,72.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10899,TYK003,72.0,73.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10900,TYK003,73.0,74.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10901,TYK003,74.0,74.4,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10902,TYK003,74.4,74.6,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10903,TYK003,74.6,75.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10904,TYK003,75.0,76.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10905,TYK003,76.0,77.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10906,TYK003,77.0,78.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10907,TYK003,78.0,79.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10908,TYK003,79.0,80.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10909,TYK003,80.0,81.0,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
10910,TYK003,81.0,82.0,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
10911,TYK003,82.0,83.0,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
10912,TYK003,83.0,84.0,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
10913,TYK003,84.0,85.0,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
10914,TYK003,85.0,86.0,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
10915,TYK003,86.0,87.0,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
10916,TYK003,87.0,88.0,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
10917,TYK003,88.0,89.0,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
10918,TYK003,89.0,90.0,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
10919,TYK003,90.0,91.0,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
10920,TYK003,91.0,92.0,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
10921,TYK003,92.0,93.0,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
10922,TYK003,93.0,94.0,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
10923,TYK003,94.0,98.0,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
10924,TYK003,98.0,98.65,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
10925,TYK003,98.65,99.3,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
10926,TYK004,28.52,29.0,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
10927,TYK004,29.0,30.0,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
10928,TYK004,30.0,30.81,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
10929,TYK004,30.81,31.4,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
10930,TYK004,31.4,32.0,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
10931,TYK004,32.0,33.0,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
10932,TYK004,33.0,34.0,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
10933,TYK004,34.0,35.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10934,TYK004,35.0,36.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10935,TYK004,36.0,37.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10936,TYK004,37.0,38.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10937,TYK004,38.0,39.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10938,TYK004,39.0,40.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10939,TYK004,40.0,41.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10940,TYK004,41.0,42.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10941,TYK004,42.0,43.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10942,TYK004,43.0,44.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10943,TYK004,44.0,45.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10944,TYK004,45.0,46.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10945,TYK004,46.0,47.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10946,TYK004,47.0,48.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10947,TYK004,48.0,49.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10948,TYK004,49.0,50.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10949,TYK004,50.0,51.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10950,TYK004,51.0,52.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10951,TYK004,52.0,53.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10952,TYK004,53.0,54.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10953,TYK004,54.0,55.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10954,TYK004,55.0,56.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10955,TYK004,56.0,57.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10956,TYK004,57.0,58.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10957,TYK004,58.0,59.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10958,TYK004,59.0,60.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
10959,TYK004,60.0,61.0,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
10960,TYK004,61.0,62.0,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
10961,TYK004,62.0,63.0,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
10962,TYK004,63.0,64.0,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
10963,TYK004,64.0,64.35,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
10964,TYK004,64.35,64.58,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
10965,TYK004,64.58,65.0,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
10966,TYK004,65.0,66.0,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
